,date,open,high,low,close,volume,tic,macd,rsi_30,cci_30,dx_30,daily_return
1540,2016-06-14,7.61,7.74,7.53,7.59,25666920,AKBNK,-0.017141852877914587,48.79749985705557,-3.924480271529342,14.267643192202481,-0.005242463958060273
1541,2016-06-15,7.65,7.72,7.64,7.65,15645238,AKBNK,-0.018651137129784168,49.77047374947237,26.382978723407476,14.267643192202481,0.007905138339921125
1542,2016-06-16,7.6,7.63,7.49,7.49,17830988,AKBNK,-0.032384608983758056,47.291428567975586,-38.78822197055193,23.266085357158957,-0.0209150326797386
1543,2016-06-17,7.55,7.78,7.55,7.73,29346274,AKBNK,-0.023630097086060786,51.07302798428655,34.84320557491648,10.83103233679086,0.03204272363150862
1544,2016-06-20,7.85,7.99,7.85,7.99,19076204,AKBNK,0.0042388805783604155,54.71420378408186,158.44155844156157,3.7065595495556396,0.03363518758085382
1545,2016-06-21,7.98,8.06,7.97,8.02,17400016,AKBNK,0.028418405750445963,55.11293995466023,177.85399314062,8.006199566244385,0.003754693366708306
1546,2016-06-22,8.03,8.09,7.97,7.97,16416645,AKBNK,0.04305001771432604,54.28879083147879,161.6481774960416,9.850308400656841,-0.006234413965087282
1547,2016-06-23,8.01,8.2,7.99,8.17,20705928,AKBNK,0.06997734882318518,56.952480358655954,195.63673262303718,16.41748295038859,0.025094102885821812
1548,2016-06-24,7.71,7.96,7.66,7.96,26541514,AKBNK,0.0735246612438214,53.562227584526546,72.09443712635829,5.628938485789855,-0.025703794369644983
1549,2016-06-27,7.98,8.07,7.86,7.9,26396746,AKBNK,0.07067968195806529,52.6361261254616,103.59172077922483,1.0481374355140418,-0.007537688442211032
1550,2016-06-28,8.0,8.05,7.96,8.0,21511220,AKBNK,0.07562245109933308,54.00720287765864,124.18402238110409,1.0481374355140445,0.012658227848101111
1551,2016-06-29,7.99,8.04,7.9,7.93,19451396,AKBNK,0.0730491511262592,52.89833988211585,97.30312837109247,2.7821839625831393,-0.008750000000000036
1552,2016-06-30,7.94,8.04,7.92,8.02,23869752,AKBNK,0.07738005113452129,54.150412069887466,107.51104565537806,2.782183962583128,0.01134930643127352
1553,2016-07-01,8.05,8.17,8.04,8.17,18853660,AKBNK,0.09185719443290807,56.15968452905019,159.84183728740464,6.036162222206897,0.018703241895261957
1554,2016-07-04,8.18,8.21,8.13,8.21,5178152,AKBNK,0.10534376317742389,56.6833456003324,169.98001472599532,8.615003060956232,0.004895960832313362
1555,2016-07-08,8.18,8.23,8.11,8.11,33228556,AKBNK,0.1067324564880563,54.984779802621695,138.3688188509634,7.044774171831462,-0.012180267965895442
1556,2016-07-11,8.18,8.22,8.14,8.18,20768544,AKBNK,0.11218818536119546,55.940838213972576,135.92054441787965,7.044774171831461,0.008631319358816336
1557,2016-07-12,8.19,8.64,8.17,8.6,42920388,AKBNK,0.14868839247990895,61.072479568899105,220.5985842612927,30.986435784950938,0.05134474327628369
1558,2016-07-13,8.6,8.66,8.55,8.6,17779272,AKBNK,0.1755909662341164,61.072479568899105,231.62443672896694,31.879540633544284,0.0
1559,2016-07-14,8.63,8.66,8.54,8.61,21320536,AKBNK,0.19546516542918901,61.187662225596675,202.89416119805006,30.973629591559643,0.0011627906976743319
1560,2016-07-15,8.6,8.71,8.56,8.69,16504305,AKBNK,0.21519036234351496,62.11536050844095,191.37168141593096,33.41817181749075,0.009291521486643362
1561,2016-07-18,8.56,8.57,7.86,8.01,58824840,AKBNK,0.17394725038358594,51.32762474689681,47.501542257867015,12.798466989620827,-0.0782508630609896
1562,2016-07-19,7.9,8.06,7.75,7.77,77684432,AKBNK,0.12050666693482803,48.26701923987516,-35.11557023113903,17.59362083373023,-0.029962546816479474
1563,2016-07-20,7.81,7.85,7.51,7.51,55150064,AKBNK,0.05652322785748076,45.243597827347145,-99.9250327981497,26.960950232109994,-0.03346203346203347
1564,2016-07-21,7.45,7.46,7.2,7.23,47847032,AKBNK,-0.016586568888103947,42.292271977945916,-174.04731383288515,36.8694653337013,-0.03728362183754985
1565,2016-07-22,7.31,7.37,7.1,7.25,38399504,AKBNK,-0.0720818618495942,42.56909417788649,-172.52099923639062,39.690703347169055,0.0027662517289073207
1566,2016-07-25,7.31,7.49,7.28,7.45,32689080,AKBNK,-0.09878521830831577,45.284296424567806,-122.61283030633611,32.11707233010126,0.02758620689655178
1567,2016-07-26,7.5,7.52,7.26,7.28,28091572,AKBNK,-0.1321421475189002,43.47688460812193,-125.09241460890024,30.230159164799897,-0.02281879194630876
1568,2016-07-27,7.32,7.45,7.32,7.45,29405744,AKBNK,-0.14320934678623676,45.71812078428131,-107.4805306151603,30.230159164799908,0.02335164835164827
1569,2016-07-28,7.53,7.55,7.38,7.41,36004976,AKBNK,-0.1534390972459878,45.281089299596196,-96.39316599873345,23.51114937766248,-0.005369127516778538
1570,2016-07-29,7.42,7.52,7.34,7.5,30107752,AKBNK,-0.15252577812190626,46.47208570673302,-91.98281210505637,25.16211821670838,0.012145748987854255
1571,2016-08-01,7.58,7.65,7.54,7.61,20712822,AKBNK,-0.1412971004250121,47.90571389491554,-60.670981857961976,16.431251397248396,0.014666666666666606
1572,2016-08-02,7.6,7.61,7.45,7.45,28956444,AKBNK,-0.14365301276590703,46.04989575372338,-79.96185805748418,20.533584629319922,-0.021024967148488893
1573,2016-08-03,7.43,7.47,7.31,7.33,21880610,AKBNK,-0.15343439123508773,44.70620170767243,-101.33374214318451,26.530696893823176,-0.016107382550335614
1574,2016-08-04,7.35,7.57,7.29,7.56,30727500,AKBNK,-0.14100174597606863,47.73027164797255,-75.04642917440387,19.63688674354502,0.03137789904502042
1575,2016-08-05,7.57,7.62,7.42,7.52,25037292,AKBNK,-0.1328450951779656,47.26520800106667,-61.675373211371706,16.251595472622057,-0.005291005291005346
1576,2016-08-08,7.67,7.89,7.66,7.81,27580956,AKBNK,-0.10180674945092605,50.85646236325095,-10.815307820298532,0.07070012709502771,0.03856382978723394
1577,2016-08-09,7.82,7.97,7.79,7.89,32958200,AKBNK,-0.06994699995594278,51.79331533703365,8.94108652253426,4.325399628488482,0.010243277848911658
1578,2016-08-10,7.89,7.93,7.77,7.84,28193130,AKBNK,-0.048177144939008265,51.16270398180373,2.0199872421870038,3.1517022044650282,-0.006337135614702172
1579,2016-08-11,7.82,7.97,7.81,7.97,24394920,AKBNK,-0.020201593060337864,52.71131352379892,15.623001832986521,5.426430689825087,0.01658163265306123
1580,2016-08-12,7.99,8.05,7.87,7.91,19791710,AKBNK,-0.0028395328356207727,51.925174348244155,21.236017657396495,9.948351308813656,-0.007528230865746499
1581,2016-08-15,7.96,8.02,7.91,7.95,12151071,AKBNK,0.013986463441131747,52.414616280093355,24.42159383033543,9.948351308813654,0.005056890012642201
1582,2016-08-16,7.98,8.0,7.79,7.79,19988152,AKBNK,0.014246301396521943,50.29577601522295,6.071118820469639,1.6201425160643927,-0.020125786163522008
1583,2016-08-17,7.8,7.93,7.77,7.87,16948324,AKBNK,0.02066929351089808,51.313770005472776,7.357844662785448,0.267031326574068,0.010269576379974277
1584,2016-08-18,7.94,7.99,7.89,7.92,17667102,AKBNK,0.029454608774174496,51.950049800505234,24.9453750910432,4.351330709233311,0.006353240152477735
1585,2016-08-19,7.92,7.99,7.84,7.99,15941465,AKBNK,0.04158607105994161,52.84262113778203,28.313280995960234,0.6785236823526244,0.008838383838383868
1586,2016-08-22,7.94,7.95,7.89,7.92,13942486,AKBNK,0.04503281705522966,51.84631873703964,26.61932224393697,0.6785236823526152,-0.008760951188986232
1587,2016-08-23,7.96,7.97,7.81,7.82,20898144,AKBNK,0.03924285660076432,50.44087125616935,20.695238577140785,5.408429081746563,-0.012626262626262541
1588,2016-08-24,7.66,7.67,7.51,7.56,32312148,AKBNK,0.013518610015635701,47.01309737221386,-39.33495539334751,23.861285301830293,-0.03324808184143235
1589,2016-08-25,7.6,7.68,7.58,7.63,23220064,AKBNK,-0.001205726881723379,47.99734205381233,-21.210769001931602,23.006256385819583,0.0092592592592593
1590,2016-08-26,7.63,7.8,7.61,7.79,21471736,AKBNK,3.538497227317805e-05,50.18529175562971,16.726039016117806,13.000063942893329,0.02096985583224109
1591,2016-08-29,7.71,7.73,7.62,7.64,10489134,AKBNK,-0.010958449158894545,48.21779653785592,0.293040293043384,13.000063942893341,-0.019255455712451908
1592,2016-08-31,7.64,7.73,7.62,7.62,16645685,AKBNK,-0.021042410952158974,47.958459557034374,0.34110289937778815,13.000063942893325,-0.002617801047120394
1593,2016-09-01,7.68,7.73,7.63,7.69,18831398,AKBNK,-0.023119105679620944,48.9525422437583,8.764940239046956,13.00006394289334,0.009186351706036877
1594,2016-09-02,7.71,7.85,7.68,7.81,20186340,AKBNK,-0.014910030543818564,50.625114658105986,37.89139912802522,2.149943381050053,0.015604681404421283
1595,2016-09-05,7.86,8.04,7.85,7.98,18198436,AKBNK,0.005252749469061513,52.88735742443245,95.27896995708436,12.130171584787707,0.021766965428937413
1596,2016-09-06,8.01,8.05,7.96,8.01,21025040,AKBNK,0.023383101337055123,53.278152163824906,106.7471066239878,12.815882471481155,0.003759398496240518
1597,2016-09-07,8.03,8.05,7.92,7.96,16895016,AKBNK,0.033332714893608895,52.52693532661201,90.9862502121912,9.173040276788324,-0.006242197253433224
1598,2016-09-08,7.99,8.07,7.96,8.03,21135028,AKBNK,0.04633218175536857,53.476961399482974,102.30735742272915,10.713985675789143,0.008793969849246075
1599,2016-09-09,8.0,8.0,7.84,7.84,20851772,AKBNK,0.040832252011671066,50.63190214147538,49.43035648658914,0.15104470121430244,-0.023661270236612686
1600,2016-09-16,7.85,7.93,7.82,7.82,20081400,AKBNK,0.034462423841976175,50.340267062839544,30.810944047328867,1.8668058900458835,-0.0025510204081632404
1601,2016-09-19,7.89,8.07,7.88,8.07,20144228,AKBNK,0.04902210349430014,53.78261051429874,92.35446570973187,9.738997359868112,0.03196930946291565
1602,2016-09-20,8.08,8.08,7.96,7.99,17975156,AKBNK,0.05348883708521868,52.576153469332986,90.82323311821537,10.517422157118416,-0.009913258983890949
1603,2016-09-21,8.02,8.09,7.95,8.04,23395134,AKBNK,0.06036745927656195,53.25413284111635,99.05882352941505,10.51742215711843,0.006257822277847103
1604,2016-09-22,8.18,8.25,8.14,8.2,25538844,AKBNK,0.07783227769682544,55.36642790575533,187.67612248732365,22.70494866379356,0.01990049751243772
1605,2016-09-23,8.2,8.24,8.17,8.18,18154832,AKBNK,0.08903312087285276,55.044794692316266,180.09539770530313,22.704948663793555,-0.0024390243902439046
1606,2016-09-26,7.79,7.86,7.63,7.76,35276832,AKBNK,0.06328981429141667,48.87660188352718,-77.43785850859943,19.551704848925695,-0.05134474327628358
1607,2016-09-27,7.77,7.92,7.76,7.92,23295896,AKBNK,0.055162838316887175,51.03876282035562,-10.145846544066517,14.853848208239961,0.020618556701030855
1608,2016-09-28,7.92,8.1,7.91,8.1,20617872,AKBNK,0.06252588747283205,53.33559777919694,81.19473130913802,2.000106676454533,0.022727272727272707
1609,2016-09-29,8.1,8.1,7.89,7.92,21668836,AKBNK,0.05322313809389545,50.86707343198743,42.554490506139885,3.285677455336071,-0.022222222222222143
1610,2016-09-30,7.85,7.87,7.75,7.83,21945462,AKBNK,0.03814864056801781,49.67781565318028,-39.01996370235529,11.930528517153439,-0.011363636363636354
1611,2016-10-03,7.88,7.97,7.87,7.97,18173730,AKBNK,0.03707148563386298,51.50241755026546,26.89873417721919,4.779342879040813,0.017879948914431676
1612,2016-10-04,7.97,7.98,7.83,7.88,24683224,AKBNK,0.028625606575664264,50.289793382324866,4.3486249770349445,7.311434100610563,-0.01129234629861986
1613,2016-10-05,7.81,7.93,7.77,7.92,25626460,AKBNK,0.024873130315528513,50.822157547245126,-8.865903213886986,11.101925225482248,0.0050761421319796
1614,2016-10-06,7.96,8.01,7.88,7.92,20434236,AKBNK,0.02164970156111412,50.82215754724514,26.145801291913795,4.9827924820419565,0.0
1615,2016-10-07,7.94,7.98,7.86,7.89,18909900,AKBNK,0.016484340553397203,50.389038686689524,12.021316148225564,6.3610442439994,-0.0037878787878787845
1616,2016-10-10,7.94,7.97,7.89,7.91,13681713,AKBNK,0.013844991153581176,50.67891890721612,19.379604978022698,6.361044243999396,0.0025348542458809575
1617,2016-10-11,7.9,7.93,7.84,7.92,16860354,AKBNK,0.012417067935450277,50.82753170514818,3.984559830658932,10.086822797895001,0.0012642225031604948
1618,2016-10-12,7.94,7.97,7.86,7.9,18947272,AKBNK,0.009561378030241485,50.512628670834616,5.862068965520913,6.464243248804159,-0.002525252525252486
1619,2016-10-13,7.88,7.92,7.68,7.74,29713848,AKBNK,-0.0055484801921306115,48.04899906551448,-82.00290275761571,19.246820696649852,-0.020253164556962022
1620,2016-10-14,7.78,7.85,7.73,7.84,23206132,AKBNK,-0.009346249680405982,49.63714022583042,-67.9177837354742,19.24682069664985,0.012919896640826822
1621,2016-10-17,7.81,7.89,7.78,7.84,16080604,AKBNK,-0.012215200137823068,49.63714022583042,-54.80101073909899,15.247491730248841,0.0
1622,2016-10-18,7.9,8.11,7.9,8.1,32177218,AKBNK,0.006416991955514817,53.58509785432297,82.06485771012967,3.734339224033837,0.03316326530612246
1623,2016-10-19,8.14,8.2,8.12,8.18,19150996,AKBNK,0.027323501522025673,54.71503943323887,165.58574829653134,10.202133008629598,0.009876543209876631
1624,2016-10-20,8.21,8.23,8.14,8.2,21530438,AKBNK,0.04498730814511109,54.99836781545425,165.8521204477409,12.30164640403191,0.0024449877750609694
1625,2016-10-21,8.2,8.21,8.14,8.16,10979317,AKBNK,0.05512291381111556,54.2955327208044,135.66739606127337,12.301646404031908,-0.004878048780487698
1626,2016-10-24,8.19,8.25,8.18,8.22,17817336,AKBNK,0.06722205883364207,55.184220300166885,150.6011819849233,15.318185194017719,0.007352941176470562
1627,2016-10-25,8.21,8.25,8.08,8.09,29277468,AKBNK,0.06556501224065148,52.87962747841887,95.02378809309825,5.6102422026068215,-0.015815085158151
1628,2016-10-26,8.13,8.14,8.04,8.12,27842092,AKBNK,0.06591273912944029,53.34476442748025,68.53777722090291,1.9407910985961723,0.003708281829418958
1629,2016-10-27,8.11,8.14,7.96,7.98,21188110,AKBNK,0.05426594123171746,50.91828864522364,24.880020207127004,5.10805617842993,-0.01724137931034464
1630,2016-10-28,7.96,8.02,7.95,7.98,8099454,AKBNK,0.04452254183912263,50.91828864522364,-2.221641400937204,5.9767744507986285,0.0
1631,2016-10-31,8.01,8.08,8.01,8.06,11202851,AKBNK,0.04276321135388095,52.24659118507664,35.64981949458752,0.09923800051753678,0.010025062656641603
1632,2016-11-01,8.09,8.13,7.91,7.93,18085516,AKBNK,0.030527118109274554,49.97311529922168,1.2324857291160165,9.082697636852892,-0.016129032258064613
1633,2016-11-02,7.92,7.98,7.87,7.88,18017062,AKBNK,0.016603943993309223,49.12263558208616,-42.90684190181351,12.449048489181038,-0.006305170239596425
1634,2016-11-03,7.89,7.94,7.76,7.76,18727616,AKBNK,-0.004066394063284129,47.13118121380221,-90.43859067082148,21.043124316621313,-0.015228426395939132
1635,2016-11-04,7.66,7.7,7.47,7.5,29195146,AKBNK,-0.04095550343453702,43.20526744644852,-228.05435692664167,38.152355156009314,-0.03350515463917525
1636,2016-11-07,7.6,7.71,7.59,7.63,22048844,AKBNK,-0.05902012754666153,45.551192148682105,-171.17230132346168,37.05761912513567,0.017333333333333423
1637,2016-11-08,7.62,7.7,7.56,7.7,18524984,AKBNK,-0.06691668344594337,46.77578913167613,-153.50223546944557,38.61746220231658,0.00917431192660545
1638,2016-11-09,7.55,7.75,7.5,7.71,27299588,AKBNK,-0.07154313968103931,46.95210774408934,-140.8934707903757,41.70601601180326,0.0012987012987013546
1639,2016-11-10,7.78,7.81,7.74,7.74,26529086,AKBNK,-0.07195938727627293,47.49194071588662,-78.6240786240763,34.47316285739838,0.0038910505836575737
1640,2016-11-11,7.72,7.76,7.53,7.54,22721364,AKBNK,-0.08741987314403499,44.37745955265527,-145.18534299105025,44.98003423448076,-0.025839793281653756
1641,2016-11-14,7.57,7.61,7.51,7.53,17984104,AKBNK,-0.09933427234933045,44.227438971126055,-154.86725663716643,45.86375835476568,-0.0013262599469495706
1642,2016-11-15,7.57,7.7,7.57,7.69,21093168,AKBNK,-0.09477336833810313,47.18277731129941,-99.62414737135009,35.40215658592838,0.021248339973439556
1643,2016-11-16,7.72,7.73,7.53,7.58,21189152,AKBNK,-0.09889490088385777,45.46921448741236,-106.17650915766778,37.530776259746354,-0.014304291287386306
1644,2016-11-17,7.62,7.69,7.56,7.58,19349804,AKBNK,-0.10099701440678288,45.469214487412366,-98.52278417626341,37.530776259746354,0.0
1645,2016-11-18,7.55,7.7,7.5,7.68,26472598,AKBNK,-0.0935157983417616,47.33015462169788,-85.38152610441684,40.87044443497136,0.01319261213720302
1646,2016-11-21,7.7,7.71,7.59,7.62,15897496,AKBNK,-0.09137506440658338,46.34840675674234,-75.19768261175771,39.54135989779524,-0.0078125
1647,2016-11-22,7.62,7.79,7.61,7.77,29269302,AKBNK,-0.07669072796840481,49.07998610835327,-43.31668795726307,29.12320743042574,0.019685039370078705
1648,2016-11-23,7.79,7.81,7.59,7.59,16230542,AKBNK,-0.07867091192175923,46.162397484755836,-60.5886850152893,30.50969406105846,-0.02316602316602312
1649,2016-11-24,7.58,7.7,7.4,7.44,28862598,AKBNK,-0.09129161545305653,43.91207087703745,-105.05979760809453,42.02642042495432,-0.019762845849802257
1650,2016-11-25,7.41,7.5,7.38,7.47,23856160,AKBNK,-0.09774610835702902,44.47211415659065,-116.10329624186305,43.087750969760776,0.004032258064516014
1651,2016-11-28,7.54,7.62,7.52,7.56,13629434,AKBNK,-0.09450964429766895,46.14110567573331,-74.21358037259338,28.052101165871086,0.012048192771084265
1652,2016-11-29,7.54,7.59,7.44,7.45,19771536,AKBNK,-0.09967184887454916,44.451809239814125,-91.34844462596016,33.0645329947559,-0.014550264550264425
1653,2016-11-30,7.5,7.52,7.35,7.36,24118240,AKBNK,-0.10975993680373453,43.11574647943531,-112.51447216082423,38.23894810340692,-0.012080536912751683
1654,2016-12-01,7.38,7.4,7.24,7.27,22831088,AKBNK,-0.12359237108667198,41.81558048160561,-141.39693356047573,43.904554996493786,-0.0122282608695653
1655,2016-12-02,7.28,7.34,7.18,7.24,55242852,AKBNK,-0.1354144506976711,41.3852417916037,-153.2676543581249,46.75263469695785,-0.004126547455295615
1656,2016-12-05,7.19,7.28,7.14,7.18,44329568,AKBNK,-0.14791990394620225,40.52242041960095,-169.70059880239373,48.61197508774417,-0.008287292817679592
1657,2016-12-06,7.23,7.41,7.22,7.39,44541808,AKBNK,-0.13927979006461033,44.69702363800466,-117.73013223776961,32.53387483256442,0.029247910863509752
1658,2016-12-07,7.38,7.52,7.36,7.49,33383920,AKBNK,-0.12294602801989107,46.54523774691294,-68.76424988599938,20.72047531057602,0.013531799729364025
1659,2016-12-08,7.51,7.57,7.36,7.44,32370632,AKBNK,-0.11273643065699357,45.75432389938263,-64.09088730166212,15.709104445596617,-0.006675567423230944
1660,2016-12-09,7.47,7.49,7.39,7.39,18886824,AKBNK,-0.1074413167042163,44.96393381537112,-72.91770078427392,15.70910444559662,-0.006720430107526987
1661,2016-12-12,6.05,6.14,5.97,6.11,24467900,AKBNK,-0.20417658279016848,30.850453642389013,-503.4786641929498,64.08823643601188,-0.17320703653585923
1662,2016-12-13,6.14,6.26,6.09,6.26,32247400,AKBNK,-0.2656737105465128,33.38525951234688,-359.1370558375633,55.999915686767835,0.0245499181669393
1663,2016-12-14,6.24,6.32,6.22,6.32,26180700,AKBNK,-0.30604127547758964,34.380598197745684,-267.4464868305876,51.9954443495273,0.009584664536741228
1664,2016-12-15,6.25,6.38,6.25,6.38,32603300,AKBNK,-0.3293943103896577,35.37943503554382,-209.89628546625835,47.936074586337746,0.009493670886075778
1665,2016-12-16,6.39,6.4,6.28,6.29,27982800,AKBNK,-0.3511165535784331,34.563061341389,-178.8887999359534,46.54153381737018,-0.014106583072100332
1666,2016-12-19,6.32,6.35,6.24,6.24,20085400,AKBNK,-0.3681226808223048,34.11070615859009,-160.00286102567725,47.59762588228344,-0.007949125596184436
1667,2016-12-20,6.24,6.3,6.21,6.29,21709800,AKBNK,-0.37326283543420224,34.990872911853074,-140.2498536014051,48.414653240477584,0.008012820512820484
1668,2016-12-21,6.32,6.35,6.25,6.26,29989100,AKBNK,-0.3754294769627924,34.7031374732172,-120.93471452661976,44.40344116518437,-0.004769475357710662
1669,2016-12-22,6.27,6.29,6.23,6.23,21962700,AKBNK,-0.3752417519272111,34.41041788781412,-111.86555763028313,45.0385970692877,-0.004792332268370503
